	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Zbtb6	8.14083947944693	8.23581971814724	8.16555480791958	8.01135607944674	8.21591548286686	8.19728820417925	8.02500354771544	7.88056493225228
Zbtb26	7.91878589811238	7.83821692480751	8.05183158169277	7.97530592109415	8.03629450346685	7.98452331577049	7.97850302258207	7.97112151897737
Rabgap1	9.27745372204361	9.3181870083746	9.09370608363477	9.14173066145076	9.51206294357894	9.37980885956171	9.01973729975778	9.14325705172034
Strbp	9.94477408764529	9.93107156532283	9.75698013023234	9.80167901935648	9.91997752957189	9.90716478933869	9.74669863627124	9.77733876589294
Gpr21	6.54573715440656	6.7220203226607	6.81108884810333	6.49281632715779	6.50803496413872	6.73714519188541	6.43249391100309	6.56802190855784
Crb2	7.3511220233484	7.37675026420345	6.70739563514083	6.73663280370632	7.54556095464515	7.28715748730206	6.76571820498071	6.77110923245776
Dennd1a	7.52448891411382	7.87223105639093	7.66627779297951	7.6639767031159	7.81282788918335	7.76753888085306	7.49362972345535	7.70978135081508
Gm13556	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lhx2	6.28870956276683	6.30326731179385	6.31490184372467	6.46150336323522	6.42355807306468	6.29468371145954	6.34461296625808	6.48842227529525
Gm13584	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13589	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nek6	7.5014117702148	7.5587858661936	7.66627779297951	7.55152583889297	7.57951491582333	7.43134789266332	7.50795323594263	7.74273619560433
Psmb7	10.0631275504944	9.94134735325276	10.1595665626314	10.3762088198141	9.9011856017211	9.95501697364742	10.0441835817425	10.2709444554049
Gm13587	6.13179381389296	6.13179381389296	6.39057445479477	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nr5a1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4933433P16Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nr6a1	8.96310076068726	8.65741709059843	9.01884964594268	8.93207283950974	9.15725598229035	8.80089638483955	9.05393676801764	8.990072756916
Gm13507	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Olfml2a	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13496	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Wdr38	6.48198075348179	6.30326731179385	6.31490184372467	6.46150336323522	6.42355807306468	6.29468371145954	6.13179381389296	6.13179381389296
Rpl35	9.948434533093	9.8647298811514	9.95020126765284	10.2870055823367	9.94418419114951	9.82222913207731	10.0378756620051	10.0592967265482
Arpc5l	8.35307360295308	8.44411096554431	8.45187061894536	8.64715413578134	8.32005015111248	8.36344080318216	8.41524668967656	8.59626069788955
Golga1	7.42900112242042	7.51383435889047	7.33899772214162	7.37290718569075	7.417465755387	7.50066051257748	7.19380527063493	7.42576475486706
Scai	7.81737261334633	7.81733436918307	7.88205590201289	7.87531275448849	7.83979110256535	7.86273867432474	8.02500354771544	7.83637359262667
Ppp6c	9.40093320514712	9.44192001982237	9.52890000614493	9.514967712341	9.50053831505148	9.40313010952399	9.60553619006012	9.63703666432773
Lrp1b	6.13179381389296	6.13179381389296	6.13179381389296	6.3874074108349	6.30043516619232	6.52974013788659	6.34461296625808	6.31044822022519
Kynu	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Arhgap15	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
A430092G05Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gtdc1	7.2567363718667	7.4076932993354	7.52033753213324	7.55808239235895	7.4556806846141	7.53368944000166	7.62900875469377	7.53866653571828
Zeb2	6.44516362046025	6.13179381389296	6.44852269160215	6.49281632715779	6.60690531826723	6.29468371145954	6.34461296625808	6.44083884963237
Gm13476	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13479	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
1700019E08Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.13179381389296
Gm13465	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13467	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13470	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13481	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Acvr2a	7.90792907991737	7.83821692480751	7.81976718949436	7.81423087992288	7.86615955354413	7.96784960929115	7.73823766157341	7.65850670042891
Orc4	8.51889998466367	8.60147213843553	8.70348971487461	8.73697258724667	8.82848645535444	8.64047805261923	8.79975049878449	8.88666176441549
Mbd5	7.85783293952009	7.80320610430665	7.68437346118938	7.74983431962124	8.05879723915999	8.01721212865932	7.71484854970468	7.62298909528567
Epc2	9.09833007899585	9.20483538708255	9.19049048869786	9.04698546500111	9.1646192782485	9.22896434335874	9.15177425795623	9.02086897567997
Kif5c	7.7064798245562	7.61876814144984	7.23428240963351	7.32497908019816	7.96022045188002	7.9222488677703	7.56341328130463	7.37009356375249
Lypd6b	6.35359708413874	6.13179381389296	6.39057445479477	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Gm13480	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lypd6	6.60070637967269	6.61482040245891	6.49727760799682	6.61957044796179	6.71239130581863	6.52974013788659	6.43249391100309	6.38428838801323
Mmadhc	8.67250987784596	8.60527458050333	8.83035591646162	8.96279048098659	8.60911737712571	8.69286516692435	8.8397578848264	8.88330225009893
Gm13483	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13485	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rnd3	8.04698025038583	8.00552401220147	7.98390676366794	7.94756078285227	8.14499562817731	8.36344080318216	8.21137153444582	8.27929963452549
Gm13497	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13499	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
1700057H21Rik	6.13179381389296	6.3741516471862	6.39057445479477	6.3874074108349	6.30043516619232	6.29468371145954	6.34461296625808	6.56802190855784
Tas2r134	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13490	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rbm43	7.59091004913346	7.6019595589371	7.42228005434875	7.49065561604091	7.43674932967551	7.48375527993066	7.65420375918031	7.49898805135451
Nmi	6.54573715440656	6.47413892913521	6.49727760799682	6.57338302398531	6.54371368022122	6.52974013788659	6.43249391100309	6.31044822022519
Tnfaip6	6.28870956276683	6.514324390167	6.13179381389296	6.52157437132144	6.60690531826723	6.4136289099937	6.43249391100309	6.60267805973589
Rif1	12.3046792022786	12.2646059745905	12.3829670943938	12.3231202180225	12.4611459224422	12.4182736253072	12.3834112491214	12.3909542546421
Neb	6.92237562112248	6.87153906662943	6.73509665103852	6.78700342073197	7.81962615693146	7.87487720590833	7.02136831801962	7.1083825196614
Gm13522	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.34461296625808	6.13179381389296
Arl5a	9.39374964109958	9.45639419080396	9.39577388063441	9.27107114612723	9.60998888072673	9.5231719242644	9.41325676505249	9.33586315849631
A430018G15Rik	6.13179381389296	6.30326731179385	6.31490184372467	6.34059226006517	6.37015331092779	6.13179381389296	6.13179381389296	6.13179381389296
Cacnb4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13540	8.02237958067242	7.85193849120538	8.00467620198748	8.00244129134865	8.01337939861008	7.88090094923519	7.79473602853453	7.88777503197816
Stam2	8.68455775224285	8.74582779485243	8.68728017137659	8.68485831421397	8.88350256595607	8.79494749151329	8.8690182665434	8.73048687693719
Fmnl2	8.29416722940828	8.09825050822507	7.79554425006121	7.75533771188952	8.3822448207551	8.09537774701405	7.6788495933114	7.68443171872728
Prpf40a	10.6343104320346	10.6572587209262	10.6209111606045	10.5900832438503	10.6653701940642	10.6113938796975	10.4834049260997	10.4784273339688
Arl6ip6	8.4984057208756	8.63159659661557	8.82299219889143	8.82604996149454	8.62368722652909	8.54003166086768	8.84467797625467	8.93285704387304
Rprm	6.44516362046025	6.514324390167	6.49727760799682	6.34059226006517	6.42355807306468	6.45705735740555	6.43249391100309	6.44083884963237
Galnt13	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.13179381389296
Gm14033	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Kcnj3	6.9370597378714	7.0097122370469	6.49727760799682	6.70042326729198	6.91363950863136	7.24481979147894	6.79942418419032	6.79483391950212
Nr4a2	6.44516362046025	6.47413892913521	6.13179381389296	6.2795009803371	6.68798166839369	6.52974013788659	6.13179381389296	6.56802190855784
BB557941	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4930555B11Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
A930012O16Rik	6.54573715440656	6.61482040245891	6.57882565661087	6.46150336323522	6.66239274199263	6.73714519188541	6.65076230603963	6.60267805973589
Gpd2	10.1052373599927	10.0632511745739	10.0981175399939	10.0147014060551	10.1143639032027	10.2039353561068	10.079412284813	10.1208267717053
Galnt5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ermn	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Cytip	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13546	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Acvr1c	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13544	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Acvr1	7.77548584964827	7.67569133964617	7.63858118648344	7.63385989506483	7.68319943728425	7.76753888085306	7.50795323594263	7.64973170596702
Gm17409	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Upp2	6.13179381389296	6.30326731179385	6.13179381389296	6.13179381389296	6.46850385611377	6.13179381389296	6.49974364501511	6.13179381389296
Gm13558	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ccdc148	6.28870956276683	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.36203288726458	6.13179381389296	6.13179381389296
Gm11099	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pkp4	9.77364468605262	9.79677122249544	9.76832540762443	9.69098836516919	9.89827245036824	9.96543650771468	9.85609737523957	9.75217763857247
5330411J11Rik	6.60070637967269	6.6438255363083	6.39057445479477	6.3874074108349	6.77984865103834	6.87054793188428	6.69184775243849	6.53026473054313
Dapl1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tanc1	10.5654783938404	10.5712976138607	9.95516629648587	9.811219869186	10.5057110855434	10.6022690354324	9.93523448915634	9.87209680784469
Wdsub1	7.38647621805728	7.65164633103214	7.58104605341538	7.44805177695955	7.50156732253924	7.56573910280179	7.49362972345535	7.64088798083481
Baz2b	9.19075143152138	9.34737736426138	8.92609768288331	8.80431693497158	9.26155716050453	9.40313010952399	8.97577028690863	8.77850677932997
Gm13572	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13620	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mar-07	10.1063289484762	10.2387335576546	10.3180283338386	10.1615093330553	10.1330436358984	10.1456463371186	10.2436160675227	10.2195852030167
Cd302	6.79208117979051	6.7220203226607	6.61432507482807	6.64104203658951	6.73576492128562	6.61841304164408	6.6059663477055	6.60267805973589
Ly75	10.8023169783458	10.8857591659642	10.7574973735131	10.7480471465341	10.7706923803466	10.9690020665062	10.8919448003303	10.9488986649529
Gm13571	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13580	6.80985281847888	6.76858472937674	6.70739563514083	6.8628069626598	6.77984865103834	6.73714519188541	6.89102844036632	6.6935540756753
Pla2r1	6.48198075348179	6.13179381389296	6.13179381389296	6.2795009803371	6.50803496413872	6.13179381389296	6.43249391100309	6.13179381389296
Gm13583	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Itgb6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rbms1	8.58826316213682	8.39615565664272	8.26440383752947	8.34188604444047	8.50642625629789	8.34691306367459	8.09598278546798	8.11671455520652
Gm13582	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tank	7.09426721654301	7.05567791617465	7.06740769735414	7.01671600293041	7.02608565895375	6.99644948992904	7.02136831801962	7.02881878604147
Psmd14	9.75283155463396	9.76567880421853	10.0981175399939	10.1390087934431	9.6898276733365	9.58890823593105	9.72061817842769	9.9873326433333
Tbr1	6.35359708413874	6.3741516471862	6.49727760799682	6.2795009803371	6.30043516619232	6.29468371145954	6.43249391100309	6.31044822022519
Slc4a10	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Dpp4	7.14058875618364	6.7220203226607	6.87889835043149	6.95644414724953	7.02608565895375	6.75806981012736	7.06790471153909	7.16704794842347
Gm13561	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13565	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm13564	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gcg	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
